Video,Score
2_mid_common_voice_en_35058332_styleheat.mp4,0.2
2_mid_common_voice_en_35058341_styleheat.mp4,0.6
2_opendalle11_common_voice_en_35058329_styleheat.mp4,0.6
2_opendalle11_common_voice_en_35058330_styleheat.mp4,1.7
2_opendalle11_common_voice_en_35058331_styleheat.mp4,1.1
2_opendalle11_common_voice_en_35058332_styleheat.mp4,1.3
2_opendalle11_common_voice_en_35058341_styleheat.mp4,2.1
2_proteus_common_voice_en_35058329_styleheat.mp4,1
2_proteus_common_voice_en_35058330_styleheat.mp4,0.4
2_proteus_common_voice_en_35058331_styleheat.mp4,0.6
2_proteus_common_voice_en_35058332_styleheat.mp4,1
2_proteus_common_voice_en_35058341_styleheat.mp4,0.7
2_sd1_common_voice_en_35058329_styleheat.mp4,0.3
2_sd1_common_voice_en_35058330_styleheat.mp4,0.8
2_sd1_common_voice_en_35058331_styleheat.mp4,0.4
2_sd1_common_voice_en_35058332_styleheat.mp4,0.3
2_sd1_common_voice_en_35058341_styleheat.mp4,0.2
2_sd15_common_voice_en_35058329_styleheat.mp4,0.5
2_sd15_common_voice_en_35058330_styleheat.mp4,0.7
2_sd15_common_voice_en_35058331_styleheat.mp4,0.5
2_sd15_common_voice_en_35058332_styleheat.mp4,0.6
2_sd15_common_voice_en_35058341_styleheat.mp4,0.3
2_sd3_common_voice_en_35058329_styleheat.mp4,0.3
2_sd3_common_voice_en_35058330_styleheat.mp4,0.2
2_sd3_common_voice_en_35058331_styleheat.mp4,0.4
2_sd3_common_voice_en_35058332_styleheat.mp4,1.1
2_sd3_common_voice_en_35058341_styleheat.mp4,0.8
9_dalle3_common_voice_en_35066930_styleheat.mp4,0.6
9_dalle3_common_voice_en_35066931_styleheat.mp4,1.7
9_dalle3_common_voice_en_35066939_styleheat.mp4,0.9
9_dalle3_common_voice_en_35066947_styleheat.mp4,1.8
9_dalle3_common_voice_en_35066951_styleheat.mp4,1.1
9_flux_common_voice_en_35066930_styleheat.mp4,0.9
9_flux_common_voice_en_35066931_styleheat.mp4,1.1
9_flux_common_voice_en_35066939_styleheat.mp4,1.6
9_flux_common_voice_en_35066947_styleheat.mp4,0.7
9_flux_common_voice_en_35066951_styleheat.mp4,0.9
9_fooocus_common_voice_en_35066930_styleheat.mp4,0.6
9_fooocus_common_voice_en_35066931_styleheat.mp4,0.9
9_fooocus_common_voice_en_35066939_styleheat.mp4,2.7
9_fooocus_common_voice_en_35066947_styleheat.mp4,3.3
9_fooocus_common_voice_en_35066951_styleheat.mp4,3
9_kandinsky_common_voice_en_35066930_styleheat.mp4,2.4
9_kandinsky_common_voice_en_35066931_styleheat.mp4,1.5
9_kandinsky_common_voice_en_35066939_styleheat.mp4,0.7
9_kandinsky_common_voice_en_35066947_styleheat.mp4,0.5
9_kandinsky_common_voice_en_35066951_styleheat.mp4,2
9_mid_common_voice_en_35066930_styleheat.mp4,0.5
9_mid_common_voice_en_35066931_styleheat.mp4,0.8
9_mid_common_voice_en_35066939_styleheat.mp4,0.8
9_mid_common_voice_en_35066947_styleheat.mp4,1.2
9_mid_common_voice_en_35066951_styleheat.mp4,1.2
9_opendalle11_common_voice_en_35066930_styleheat.mp4,0.3
9_opendalle11_common_voice_en_35066931_styleheat.mp4,0.8
9_opendalle11_common_voice_en_35066939_styleheat.mp4,0.9
9_opendalle11_common_voice_en_35066947_styleheat.mp4,0.9
9_opendalle11_common_voice_en_35066951_styleheat.mp4,1
9_proteus_common_voice_en_35066930_styleheat.mp4,0.7
9_proteus_common_voice_en_35066931_styleheat.mp4,1.4
9_proteus_common_voice_en_35066939_styleheat.mp4,0.9
9_proteus_common_voice_en_35066947_styleheat.mp4,0.5
9_proteus_common_voice_en_35066951_styleheat.mp4,1.7
9_sd1_common_voice_en_35066930_styleheat.mp4,1.1
9_sd1_common_voice_en_35066931_styleheat.mp4,0.8
9_sd1_common_voice_en_35066939_styleheat.mp4,0.8
9_sd1_common_voice_en_35066947_styleheat.mp4,0.6
9_sd1_common_voice_en_35066951_styleheat.mp4,0.6
9_sd15_common_voice_en_35066930_styleheat.mp4,1.1
9_sd15_common_voice_en_35066931_styleheat.mp4,0.6
9_sd15_common_voice_en_35066939_styleheat.mp4,1.3
9_sd15_common_voice_en_35066947_styleheat.mp4,1
9_sd15_common_voice_en_35066951_styleheat.mp4,0.7
9_sd21_common_voice_en_35066930_styleheat.mp4,0.4
9_sd21_common_voice_en_35066931_styleheat.mp4,0.8
9_sd21_common_voice_en_35066939_styleheat.mp4,0.8
9_sd21_common_voice_en_35066947_styleheat.mp4,0.8
9_sd21_common_voice_en_35066951_styleheat.mp4,0.3
9_sd3_common_voice_en_35066930_styleheat.mp4,0.6
9_sd3_common_voice_en_35066931_styleheat.mp4,1
9_sd3_common_voice_en_35066939_styleheat.mp4,0.9
9_sd3_common_voice_en_35066947_styleheat.mp4,1
9_sd3_common_voice_en_35066951_styleheat.mp4,0.4
2_dalle3_common_voice_en_35058329_talklip.mp4,2.8
2_dalle3_common_voice_en_35058330_talklip.mp4,2.7
2_dalle3_common_voice_en_35058331_talklip.mp4,3.1
2_dalle3_common_voice_en_35058332_talklip.mp4,2.1
2_dalle3_common_voice_en_35058341_talklip.mp4,1.8
2_flux_common_voice_en_35058329_talklip.mp4,2.3
2_flux_common_voice_en_35058330_talklip.mp4,2.3
2_flux_common_voice_en_35058331_talklip.mp4,3.1
2_flux_common_voice_en_35058332_talklip.mp4,2.5
2_flux_common_voice_en_35058341_talklip.mp4,3.6
2_fooocus_common_voice_en_35058329_talklip.mp4,1.3
2_fooocus_common_voice_en_35058330_talklip.mp4,0.9
2_fooocus_common_voice_en_35058331_talklip.mp4,2.3
2_fooocus_common_voice_en_35058332_talklip.mp4,1.4
2_fooocus_common_voice_en_35058341_talklip.mp4,1.7
2_idea_common_voice_en_35058329_talklip.mp4,2.8
2_idea_common_voice_en_35058330_talklip.mp4,2.8
2_idea_common_voice_en_35058331_talklip.mp4,2.2
2_idea_common_voice_en_35058332_talklip.mp4,1.7
2_idea_common_voice_en_35058341_talklip.mp4,1.7
2_kandinsky_common_voice_en_35058329_talklip.mp4,3.3
2_kandinsky_common_voice_en_35058330_talklip.mp4,2.8
2_kandinsky_common_voice_en_35058331_talklip.mp4,2.8
2_kandinsky_common_voice_en_35058332_talklip.mp4,2.8
2_kandinsky_common_voice_en_35058341_talklip.mp4,2.8
2_mid_common_voice_en_35058329_talklip.mp4,3.6
2_mid_common_voice_en_35058330_talklip.mp4,2
2_mid_common_voice_en_35058331_talklip.mp4,1.7
2_mid_common_voice_en_35058332_talklip.mp4,3.6
2_mid_common_voice_en_35058341_talklip.mp4,1.6
2_opendalle11_common_voice_en_35058329_talklip.mp4,3.3
2_opendalle11_common_voice_en_35058330_talklip.mp4,2.3
2_opendalle11_common_voice_en_35058331_talklip.mp4,2.8
2_opendalle11_common_voice_en_35058332_talklip.mp4,2.7
2_opendalle11_common_voice_en_35058341_talklip.mp4,2.5
2_proteus_common_voice_en_35058329_talklip.mp4,2.7
2_proteus_common_voice_en_35058330_talklip.mp4,2
2_proteus_common_voice_en_35058331_talklip.mp4,2.8
2_proteus_common_voice_en_35058332_talklip.mp4,2.8
2_proteus_common_voice_en_35058341_talklip.mp4,2.9
2_sd1_common_voice_en_35058329_talklip.mp4,2.6
2_sd1_common_voice_en_35058330_talklip.mp4,2.6
2_sd1_common_voice_en_35058331_talklip.mp4,2.8
2_sd1_common_voice_en_35058332_talklip.mp4,1.7
2_sd1_common_voice_en_35058341_talklip.mp4,2.2
2_sd15_common_voice_en_35058329_talklip.mp4,1.8
2_sd15_common_voice_en_35058330_talklip.mp4,2
2_sd15_common_voice_en_35058331_talklip.mp4,2.8
2_sd15_common_voice_en_35058332_talklip.mp4,3
2_sd15_common_voice_en_35058341_talklip.mp4,3.1
2_sd3_common_voice_en_35058329_talklip.mp4,1.5
2_sd3_common_voice_en_35058330_talklip.mp4,2.8
2_sd3_common_voice_en_35058331_talklip.mp4,2.7
2_sd3_common_voice_en_35058332_talklip.mp4,2.9
2_sd3_common_voice_en_35058341_talklip.mp4,1.8
9_dalle3_common_voice_en_35066930_talklip.mp4,2.2
9_dalle3_common_voice_en_35066931_talklip.mp4,2.1
9_dalle3_common_voice_en_35066939_talklip.mp4,2
9_dalle3_common_voice_en_35066947_talklip.mp4,3.1
9_dalle3_common_voice_en_35066951_talklip.mp4,2.2
9_flux_common_voice_en_35066930_talklip.mp4,3.3
9_flux_common_voice_en_35066931_talklip.mp4,3.1
9_flux_common_voice_en_35066939_talklip.mp4,2.7
9_flux_common_voice_en_35066947_talklip.mp4,2.2
9_flux_common_voice_en_35066951_talklip.mp4,1.7
9_fooocus_common_voice_en_35066930_talklip.mp4,3.6
9_fooocus_common_voice_en_35066931_talklip.mp4,3.1
9_fooocus_common_voice_en_35066939_talklip.mp4,2
9_fooocus_common_voice_en_35066947_talklip.mp4,2.3
9_fooocus_common_voice_en_35066951_talklip.mp4,3
9_kandinsky_common_voice_en_35066930_talklip.mp4,2.9
9_kandinsky_common_voice_en_35066931_talklip.mp4,2.7
9_kandinsky_common_voice_en_35066939_talklip.mp4,3
9_kandinsky_common_voice_en_35066947_talklip.mp4,3.4
9_kandinsky_common_voice_en_35066951_talklip.mp4,3.4
9_mid_common_voice_en_35066930_talklip.mp4,2.8
9_mid_common_voice_en_35066931_talklip.mp4,2.6
9_mid_common_voice_en_35066939_talklip.mp4,3.3
9_mid_common_voice_en_35066947_talklip.mp4,1.9
9_mid_common_voice_en_35066951_talklip.mp4,2.6
9_opendalle11_common_voice_en_35066930_talklip.mp4,2.5
9_opendalle11_common_voice_en_35066931_talklip.mp4,2.7
9_opendalle11_common_voice_en_35066939_talklip.mp4,3.5
9_opendalle11_common_voice_en_35066947_talklip.mp4,2.6
9_opendalle11_common_voice_en_35066951_talklip.mp4,3.3
9_proteus_common_voice_en_35066930_talklip.mp4,2.1
9_proteus_common_voice_en_35066931_talklip.mp4,1.7
9_proteus_common_voice_en_35066939_talklip.mp4,2.6
9_proteus_common_voice_en_35066947_talklip.mp4,2.9
9_proteus_common_voice_en_35066951_talklip.mp4,3.6
9_sd1_common_voice_en_35066930_talklip.mp4,3.7
9_sd1_common_voice_en_35066931_talklip.mp4,3.8
9_sd1_common_voice_en_35066939_talklip.mp4,2.8
9_sd1_common_voice_en_35066947_talklip.mp4,2.8
9_sd1_common_voice_en_35066951_talklip.mp4,3.7
9_sd15_common_voice_en_35066930_talklip.mp4,2.7
9_sd15_common_voice_en_35066931_talklip.mp4,3
9_sd15_common_voice_en_35066939_talklip.mp4,1.3
9_sd15_common_voice_en_35066947_talklip.mp4,2.7
9_sd15_common_voice_en_35066951_talklip.mp4,1.2
9_sd21_common_voice_en_35066930_talklip.mp4,3.3
9_sd21_common_voice_en_35066931_talklip.mp4,3.2
9_sd21_common_voice_en_35066939_talklip.mp4,2.5
9_sd21_common_voice_en_35066947_talklip.mp4,3.3
9_sd21_common_voice_en_35066951_talklip.mp4,2.8
9_sd3_common_voice_en_35066930_talklip.mp4,2.7
9_sd3_common_voice_en_35066931_talklip.mp4,3.1
9_sd3_common_voice_en_35066939_talklip.mp4,3.4
9_sd3_common_voice_en_35066947_talklip.mp4,2.7
9_sd3_common_voice_en_35066951_talklip.mp4,1.8
2_dalle3_common_voice_en_35058329_videotalk.mp4,2.6
2_dalle3_common_voice_en_35058330_videotalk.mp4,2.8
2_dalle3_common_voice_en_35058331_videotalk.mp4,2.4
2_dalle3_common_voice_en_35058332_videotalk.mp4,2.8
2_dalle3_common_voice_en_35058341_videotalk.mp4,2.9
2_flux_common_voice_en_35058329_videotalk.mp4,2.6
2_flux_common_voice_en_35058330_videotalk.mp4,2.8
2_flux_common_voice_en_35058331_videotalk.mp4,2.9
2_flux_common_voice_en_35058332_videotalk.mp4,2.5
2_flux_common_voice_en_35058341_videotalk.mp4,2.6
2_fooocus_common_voice_en_35058329_videotalk.mp4,2.6
2_fooocus_common_voice_en_35058330_videotalk.mp4,3.5
2_fooocus_common_voice_en_35058331_videotalk.mp4,3.6
2_fooocus_common_voice_en_35058332_videotalk.mp4,2.3
2_fooocus_common_voice_en_35058341_videotalk.mp4,2.5
2_idea_common_voice_en_35058329_videotalk.mp4,2.5
2_idea_common_voice_en_35058330_videotalk.mp4,2.8
2_idea_common_voice_en_35058331_videotalk.mp4,2.4
2_idea_common_voice_en_35058332_videotalk.mp4,3.2
2_idea_common_voice_en_35058341_videotalk.mp4,2.9
2_kandinsky_common_voice_en_35058329_videotalk.mp4,2.5
2_kandinsky_common_voice_en_35058330_videotalk.mp4,2.7
2_kandinsky_common_voice_en_35058331_videotalk.mp4,3.1
2_kandinsky_common_voice_en_35058332_videotalk.mp4,2.8
2_kandinsky_common_voice_en_35058341_videotalk.mp4,2.8
2_mid_common_voice_en_35058329_videotalk.mp4,3.2
2_mid_common_voice_en_35058330_videotalk.mp4,2.5
2_mid_common_voice_en_35058331_videotalk.mp4,3
2_mid_common_voice_en_35058332_videotalk.mp4,2.8
2_mid_common_voice_en_35058341_videotalk.mp4,3.4
2_opendalle11_common_voice_en_35058329_videotalk.mp4,2.9
2_opendalle11_common_voice_en_35058330_videotalk.mp4,2.7
2_opendalle11_common_voice_en_35058331_videotalk.mp4,2.5
2_opendalle11_common_voice_en_35058332_videotalk.mp4,2.8
2_opendalle11_common_voice_en_35058341_videotalk.mp4,3.1
2_proteus_common_voice_en_35058329_videotalk.mp4,3.2
2_proteus_common_voice_en_35058330_videotalk.mp4,2.6
2_proteus_common_voice_en_35058331_videotalk.mp4,2.3
2_proteus_common_voice_en_35058332_videotalk.mp4,2.8
2_proteus_common_voice_en_35058341_videotalk.mp4,3
2_sd15_common_voice_en_35058329_videotalk.mp4,2.8
2_sd15_common_voice_en_35058330_videotalk.mp4,2.7
2_sd15_common_voice_en_35058331_videotalk.mp4,3.1
2_sd15_common_voice_en_35058332_videotalk.mp4,2.6
2_sd15_common_voice_en_35058341_videotalk.mp4,2.7
2_sd3_common_voice_en_35058329_videotalk.mp4,2.6
2_sd3_common_voice_en_35058330_videotalk.mp4,2.9
2_sd3_common_voice_en_35058331_videotalk.mp4,2.6
2_sd3_common_voice_en_35058332_videotalk.mp4,2.5
2_sd3_common_voice_en_35058341_videotalk.mp4,2.4
9_dalle3_common_voice_en_35066931_videotalk.mp4,3.3
9_dalle3_common_voice_en_35066939_videotalk.mp4,3
9_dalle3_common_voice_en_35066947_videotalk.mp4,3
9_dalle3_common_voice_en_35066951_videotalk.mp4,2.6
9_flux_common_voice_en_35066947_videotalk.mp4,2.4
9_fooocus_common_voice_en_35066930_videotalk.mp4,3
9_fooocus_common_voice_en_35066931_videotalk.mp4,3
9_fooocus_common_voice_en_35066947_videotalk.mp4,2.6
9_fooocus_common_voice_en_35066951_videotalk.mp4,2.6
9_kandinsky_common_voice_en_35066930_videotalk.mp4,3.1
9_kandinsky_common_voice_en_35066931_videotalk.mp4,2.6
9_kandinsky_common_voice_en_35066947_videotalk.mp4,3.1
9_mid_common_voice_en_35066930_videotalk.mp4,2.7
9_mid_common_voice_en_35066931_videotalk.mp4,3.2
9_mid_common_voice_en_35066951_videotalk.mp4,2.4
9_opendalle11_common_voice_en_35066930_videotalk.mp4,3
9_opendalle11_common_voice_en_35066931_videotalk.mp4,3.7
9_proteus_common_voice_en_35066931_videotalk.mp4,3.2
9_proteus_common_voice_en_35066947_videotalk.mp4,3.6
9_proteus_common_voice_en_35066951_videotalk.mp4,3.6
9_sd15_common_voice_en_35066930_videotalk.mp4,1.8
9_sd15_common_voice_en_35066939_videotalk.mp4,3.1
9_sd15_common_voice_en_35066951_videotalk.mp4,2.7
9_sd21_common_voice_en_35066931_videotalk.mp4,2.8
9_sd21_common_voice_en_35066947_videotalk.mp4,2.7
9_sd3_common_voice_en_35066931_videotalk.mp4,2.6
9_sd3_common_voice_en_35066939_videotalk.mp4,3.2
9_sd3_common_voice_en_35066947_videotalk.mp4,3.3
9_sd3_common_voice_en_35066951_videotalk.mp4,2.8
2_dalle3_common_voice_en_35058329_wavlip.mp4,2.3
2_dalle3_common_voice_en_35058330_wavlip.mp4,0.5
2_dalle3_common_voice_en_35058331_wavlip.mp4,2
2_dalle3_common_voice_en_35058332_wavlip.mp4,2.5
2_dalle3_common_voice_en_35058341_wavlip.mp4,3.2
2_flux_common_voice_en_35058329_wavlip.mp4,2.4
2_flux_common_voice_en_35058330_wavlip.mp4,3.1
2_flux_common_voice_en_35058331_wavlip.mp4,0.6
2_flux_common_voice_en_35058332_wavlip.mp4,2.9
2_flux_common_voice_en_35058341_wavlip.mp4,0.6
2_fooocus_common_voice_en_35058329_wavlip.mp4,1.3
2_fooocus_common_voice_en_35058330_wavlip.mp4,2.6
2_fooocus_common_voice_en_35058331_wavlip.mp4,1.8
2_fooocus_common_voice_en_35058332_wavlip.mp4,2.1
2_fooocus_common_voice_en_35058341_wavlip.mp4,1.5
2_idea_common_voice_en_35058329_wavlip.mp4,0.7
2_idea_common_voice_en_35058330_wavlip.mp4,2.8
2_idea_common_voice_en_35058331_wavlip.mp4,3.1
2_idea_common_voice_en_35058332_wavlip.mp4,2.7
2_idea_common_voice_en_35058341_wavlip.mp4,2.8
2_kandinsky_common_voice_en_35058329_wavlip.mp4,2.7
2_kandinsky_common_voice_en_35058330_wavlip.mp4,0.8
2_kandinsky_common_voice_en_35058331_wavlip.mp4,2.4
2_kandinsky_common_voice_en_35058332_wavlip.mp4,1.7
2_kandinsky_common_voice_en_35058341_wavlip.mp4,1.1
2_mid_common_voice_en_35058329_wavlip.mp4,0.5
2_mid_common_voice_en_35058330_wavlip.mp4,3.1
2_mid_common_voice_en_35058331_wavlip.mp4,2.1
2_mid_common_voice_en_35058332_wavlip.mp4,0.8
2_mid_common_voice_en_35058341_wavlip.mp4,1.8
2_opendalle11_common_voice_en_35058329_wavlip.mp4,0.5
2_opendalle11_common_voice_en_35058330_wavlip.mp4,2.8
2_opendalle11_common_voice_en_35058331_wavlip.mp4,3
2_opendalle11_common_voice_en_35058332_wavlip.mp4,1.9
2_opendalle11_common_voice_en_35058341_wavlip.mp4,0.8
2_proteus_common_voice_en_35058329_wavlip.mp4,1
2_proteus_common_voice_en_35058330_wavlip.mp4,3.2
2_proteus_common_voice_en_35058331_wavlip.mp4,3.1
2_proteus_common_voice_en_35058332_wavlip.mp4,3.1
2_proteus_common_voice_en_35058341_wavlip.mp4,3
2_sd1_common_voice_en_35058329_wavlip.mp4,3
2_sd1_common_voice_en_35058330_wavlip.mp4,3.1
2_sd1_common_voice_en_35058331_wavlip.mp4,0.7
2_sd1_common_voice_en_35058332_wavlip.mp4,1.2
2_sd1_common_voice_en_35058341_wavlip.mp4,3.1
2_sd15_common_voice_en_35058329_wavlip.mp4,0.6
2_sd15_common_voice_en_35058330_wavlip.mp4,2.8
2_sd15_common_voice_en_35058331_wavlip.mp4,2.8
2_sd15_common_voice_en_35058332_wavlip.mp4,3
2_sd15_common_voice_en_35058341_wavlip.mp4,3
2_sd3_common_voice_en_35058329_wavlip.mp4,0.4
2_sd3_common_voice_en_35058330_wavlip.mp4,2.1
2_sd3_common_voice_en_35058331_wavlip.mp4,2.6
2_sd3_common_voice_en_35058332_wavlip.mp4,2.5
2_sd3_common_voice_en_35058341_wavlip.mp4,0.6
9_dalle3_common_voice_en_35066930_wavlip.mp4,2.5
9_dalle3_common_voice_en_35066931_wavlip.mp4,2.8
9_dalle3_common_voice_en_35066939_wavlip.mp4,0.6
9_dalle3_common_voice_en_35066947_wavlip.mp4,0.6
9_dalle3_common_voice_en_35066951_wavlip.mp4,3.1
9_flux_common_voice_en_35066930_wavlip.mp4,2.3
9_flux_common_voice_en_35066931_wavlip.mp4,3.4
9_flux_common_voice_en_35066939_wavlip.mp4,3
9_flux_common_voice_en_35066947_wavlip.mp4,3.1
9_flux_common_voice_en_35066951_wavlip.mp4,0.8
9_fooocus_common_voice_en_35066930_wavlip.mp4,2.5
9_fooocus_common_voice_en_35066931_wavlip.mp4,3.2
9_fooocus_common_voice_en_35066939_wavlip.mp4,3.1
9_fooocus_common_voice_en_35066947_wavlip.mp4,3
9_fooocus_common_voice_en_35066951_wavlip.mp4,2.8
9_kandinsky_common_voice_en_35066930_wavlip.mp4,2.8
9_kandinsky_common_voice_en_35066931_wavlip.mp4,3.1
9_kandinsky_common_voice_en_35066939_wavlip.mp4,2.2
9_kandinsky_common_voice_en_35066947_wavlip.mp4,1.8
9_kandinsky_common_voice_en_35066951_wavlip.mp4,2.8
9_mid_common_voice_en_35066930_wavlip.mp4,2.6
9_mid_common_voice_en_35066931_wavlip.mp4,0.8
9_mid_common_voice_en_35066939_wavlip.mp4,0.6
9_mid_common_voice_en_35066947_wavlip.mp4,2.2
9_mid_common_voice_en_35066951_wavlip.mp4,0.6
9_opendalle11_common_voice_en_35066930_wavlip.mp4,2.8
9_opendalle11_common_voice_en_35066931_wavlip.mp4,0.6
9_opendalle11_common_voice_en_35066939_wavlip.mp4,3.2
9_opendalle11_common_voice_en_35066947_wavlip.mp4,2.8
9_opendalle11_common_voice_en_35066951_wavlip.mp4,3.6
9_proteus_common_voice_en_35066930_wavlip.mp4,2
9_proteus_common_voice_en_35066931_wavlip.mp4,2.8
9_proteus_common_voice_en_35066939_wavlip.mp4,0.8
9_proteus_common_voice_en_35066947_wavlip.mp4,0.6
9_proteus_common_voice_en_35066951_wavlip.mp4,2.9
9_sd1_common_voice_en_35066930_wavlip.mp4,2.8
9_sd1_common_voice_en_35066931_wavlip.mp4,2.7
9_sd1_common_voice_en_35066939_wavlip.mp4,0.7
9_sd1_common_voice_en_35066947_wavlip.mp4,0.6
9_sd1_common_voice_en_35066951_wavlip.mp4,3.3
9_sd15_common_voice_en_35066930_wavlip.mp4,1.7
9_sd15_common_voice_en_35066931_wavlip.mp4,2.7
9_sd15_common_voice_en_35066939_wavlip.mp4,2.8
9_sd15_common_voice_en_35066947_wavlip.mp4,0.7
9_sd15_common_voice_en_35066951_wavlip.mp4,2.7
9_sd21_common_voice_en_35066930_wavlip.mp4,0.8
9_sd21_common_voice_en_35066931_wavlip.mp4,2.4
9_sd21_common_voice_en_35066939_wavlip.mp4,3.2
9_sd21_common_voice_en_35066947_wavlip.mp4,0.4
9_sd21_common_voice_en_35066951_wavlip.mp4,0.6
9_sd3_common_voice_en_35066930_wavlip.mp4,2.7
9_sd3_common_voice_en_35066931_wavlip.mp4,2.7
9_sd3_common_voice_en_35066939_wavlip.mp4,2.2
9_sd3_common_voice_en_35066947_wavlip.mp4,0.8
9_sd3_common_voice_en_35066951_wavlip.mp4,3.5
002421669_SEN_do_they_make_class_biased_decisions_audio_lead_0.5.mp4,1.75
002421669_SEN_do_they_make_class_biased_decisions_audio_lead_1.mp4,1.2
002421669_SEN_do_they_make_class_biased_decisions_pause_middle_1.mp4,1.65
002421669_SEN_do_they_make_class_biased_decisions_pause_middle_2.mp4,1.3
002421669_SEN_do_they_make_class_biased_decisions_pause_start_1.mp4,2.6
002421669_SEN_do_they_make_class_biased_decisions_pause_start_2.mp4,2.1
002421669_SEN_do_they_make_class_biased_decisions_qp_level_6.mp4,1.3
002421669_SEN_do_they_make_class_biased_decisions_qp_level_7.mp4,1.8
002421669_SEN_do_they_make_class_biased_decisions_qp_level_8.mp4,3.1
002421669_SEN_do_they_make_class_biased_decisions_qp_level_9.mp4,3.65
002421669_SEN_do_they_make_class_biased_decisions_qt_level_4.mp4,0.25
002421669_SEN_do_they_make_class_biased_decisions_qt_level_5.mp4,1.3
002421669_SEN_do_they_make_class_biased_decisions_qt_level_6.mp4,1.5
002421669_SEN_do_they_make_class_biased_decisions_qt_level_7.mp4,3.1
002421669_SEN_do_they_make_class_biased_decisions_stream_level_1.mp4,2.65
002421669_SEN_do_they_make_class_biased_decisions_stream_level_-1.mp4,1.95
002421669_SEN_do_they_make_class_biased_decisions_stream_level_2.mp4,3.05
002421669_SEN_do_they_make_class_biased_decisions_stream_level_-2.mp4,1.25
002421669_SEN_do_they_make_class_biased_decisions_video_lead_0.5.mp4,2.2
002421669_SEN_do_they_make_class_biased_decisions_video_lead_1.mp4,1.15
002421669_SEN_go_change_your_shoes_before_you_turn_around_audio_lead_0.5.mp4,1.85
002421669_SEN_go_change_your_shoes_before_you_turn_around_audio_lead_1.mp4,1.45
002421669_SEN_go_change_your_shoes_before_you_turn_around_pause_middle_1.mp4,1.85
002421669_SEN_go_change_your_shoes_before_you_turn_around_pause_middle_2.mp4,1.1
002421669_SEN_go_change_your_shoes_before_you_turn_around_pause_start_1.mp4,3.45
002421669_SEN_go_change_your_shoes_before_you_turn_around_pause_start_2.mp4,1.95
002421669_SEN_go_change_your_shoes_before_you_turn_around_qp_level_6.mp4,0.95
002421669_SEN_go_change_your_shoes_before_you_turn_around_qp_level_7.mp4,1.75
002421669_SEN_go_change_your_shoes_before_you_turn_around_qp_level_8.mp4,3
002421669_SEN_go_change_your_shoes_before_you_turn_around_qp_level_9.mp4,3.35
002421669_SEN_go_change_your_shoes_before_you_turn_around_qt_level_4.mp4,0.25
002421669_SEN_go_change_your_shoes_before_you_turn_around_qt_level_5.mp4,0.8
002421669_SEN_go_change_your_shoes_before_you_turn_around_qt_level_6.mp4,2.2
002421669_SEN_go_change_your_shoes_before_you_turn_around_qt_level_7.mp4,3.65
002421669_SEN_go_change_your_shoes_before_you_turn_around_stream_level_1.mp4,2.45
002421669_SEN_go_change_your_shoes_before_you_turn_around_stream_level_-1.mp4,1.75
002421669_SEN_go_change_your_shoes_before_you_turn_around_stream_level_2.mp4,3.3
002421669_SEN_go_change_your_shoes_before_you_turn_around_stream_level_-2.mp4,0.85
002421669_SEN_go_change_your_shoes_before_you_turn_around_video_lead_0.5.mp4,1.75
002421669_SEN_go_change_your_shoes_before_you_turn_around_video_lead_1.mp4,0.975
002421669_SEN_if_dark_came_they_would_lose_her_audio_lead_0.5.mp4,1.9
002421669_SEN_if_dark_came_they_would_lose_her_audio_lead_1.mp4,1.55
002421669_SEN_if_dark_came_they_would_lose_her_pause_middle_1.mp4,1.8
002421669_SEN_if_dark_came_they_would_lose_her_pause_middle_2.mp4,1.4
002421669_SEN_if_dark_came_they_would_lose_her_pause_start_1.mp4,2.9
002421669_SEN_if_dark_came_they_would_lose_her_pause_start_2.mp4,2.5
002421669_SEN_if_dark_came_they_would_lose_her_qp_level_6.mp4,1.4
002421669_SEN_if_dark_came_they_would_lose_her_qp_level_7.mp4,2.2
002421669_SEN_if_dark_came_they_would_lose_her_qp_level_8.mp4,3.15
002421669_SEN_if_dark_came_they_would_lose_her_qp_level_9.mp4,3.5
002421669_SEN_if_dark_came_they_would_lose_her_qt_level_4.mp4,0.15
002421669_SEN_if_dark_came_they_would_lose_her_qt_level_5.mp4,1.2
002421669_SEN_if_dark_came_they_would_lose_her_qt_level_6.mp4,2
002421669_SEN_if_dark_came_they_would_lose_her_qt_level_7.mp4,3.15
002421669_SEN_if_dark_came_they_would_lose_her_stream_level_1.mp4,2.6
002421669_SEN_if_dark_came_they_would_lose_her_stream_level_-1.mp4,1.6
002421669_SEN_if_dark_came_they_would_lose_her_stream_level_2.mp4,2.95
002421669_SEN_if_dark_came_they_would_lose_her_stream_level_-2.mp4,0.85
002421669_SEN_if_dark_came_they_would_lose_her_video_lead_0.5.mp4,2.55
002421669_SEN_if_dark_came_they_would_lose_her_video_lead_1.mp4,1.5
002421669_SEN_its_healthier_to_cook_without_sugar_audio_lead_0.5.mp4,1.6
002421669_SEN_its_healthier_to_cook_without_sugar_audio_lead_1.mp4,1.05
002421669_SEN_its_healthier_to_cook_without_sugar_pause_middle_1.mp4,1.85
002421669_SEN_its_healthier_to_cook_without_sugar_pause_middle_2.mp4,1.3
002421669_SEN_its_healthier_to_cook_without_sugar_pause_start_1.mp4,2.7
